execution_date,indicator,metric,model,target_col,value
1989-10-01,const,coefficient,AR(1) + Inflation (UCSV),beta2,0.08082747465506575
1989-10-01,const,p_value,AR(1) + Inflation (UCSV),beta2,0.16247610857031114
1989-10-01,beta2,coefficient,AR(1) + Inflation (UCSV),beta2,0.9247987815385926
1989-10-01,beta2,p_value,AR(1) + Inflation (UCSV),beta2,7.508331046128393e-171
1989-10-01,inflation,coefficient,AR(1) + Inflation (UCSV),beta2,-0.0014185926365341205
1989-10-01,inflation,p_value,AR(1) + Inflation (UCSV),beta2,0.8742050128642496
1989-10-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV),beta2,0.8575842982055784
1989-10-01,model,n_obs,AR(1) + Inflation (UCSV),beta2,425.0
1989-11-01,const,coefficient,AR(1) + Inflation (UCSV),beta2,0.08184362848488375
1989-11-01,const,p_value,AR(1) + Inflation (UCSV),beta2,0.15760370161500212
1989-11-01,beta2,coefficient,AR(1) + Inflation (UCSV),beta2,0.9246100128337985
1989-11-01,beta2,p_value,AR(1) + Inflation (UCSV),beta2,2.6893841211955124e-171
1989-11-01,inflation,coefficient,AR(1) + Inflation (UCSV),beta2,-0.0015561027145364185
1989-11-01,inflation,p_value,AR(1) + Inflation (UCSV),beta2,0.862398108245266
1989-11-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV),beta2,0.8576890131413917
1989-11-01,model,n_obs,AR(1) + Inflation (UCSV),beta2,426.0
1989-12-01,const,coefficient,AR(1) + Inflation (UCSV),beta2,0.08041550187512514
1989-12-01,const,p_value,AR(1) + Inflation (UCSV),beta2,0.16330859953812338
1989-12-01,beta2,coefficient,AR(1) + Inflation (UCSV),beta2,0.9248126302582493
1989-12-01,beta2,p_value,AR(1) + Inflation (UCSV),beta2,9.277049565682291e-172
1989-12-01,inflation,coefficient,AR(1) + Inflation (UCSV),beta2,-0.0012836438613009306
1989-12-01,inflation,p_value,AR(1) + Inflation (UCSV),beta2,0.885766276533249
1989-12-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV),beta2,0.8577814504919188
1989-12-01,model,n_obs,AR(1) + Inflation (UCSV),beta2,427.0
1990-01-01,const,coefficient,AR(1) + Inflation (UCSV),beta2,0.08084898404109173
1990-01-01,const,p_value,AR(1) + Inflation (UCSV),beta2,0.16053722675655277
1990-01-01,beta2,coefficient,AR(1) + Inflation (UCSV),beta2,0.9246547363398523
1990-01-01,beta2,p_value,AR(1) + Inflation (UCSV),beta2,3.379933354887884e-172
1990-01-01,inflation,coefficient,AR(1) + Inflation (UCSV),beta2,-0.0012010005822940106
1990-01-01,inflation,p_value,AR(1) + Inflation (UCSV),beta2,0.8930657412978132
1990-01-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV),beta2,0.8577386270866179
1990-01-01,model,n_obs,AR(1) + Inflation (UCSV),beta2,428.0
1990-02-01,const,coefficient,AR(1) + Inflation (UCSV),beta2,0.07727610826859373
1990-02-01,const,p_value,AR(1) + Inflation (UCSV),beta2,0.17757060741805658
1990-02-01,beta2,coefficient,AR(1) + Inflation (UCSV),beta2,0.9251656158069167
1990-02-01,beta2,p_value,AR(1) + Inflation (UCSV),beta2,1.696781174175466e-172
1990-02-01,inflation,coefficient,AR(1) + Inflation (UCSV),beta2,-0.0005132445811588889
