execution_date,forecast_date,horizon,rmse_row
1956-06-01,1956-07-01,1,0.022487966886136412
1956-06-01,1956-08-01,2,0.3791606749719785
1956-06-01,1956-09-01,3,0.7156146363794291
1956-06-01,1956-10-01,4,0.816972903807204
1956-06-01,1956-11-01,5,0.9509790225370218
1956-06-01,1956-12-01,6,1.2039989984691055
1956-06-01,1957-01-01,7,1.1040827213877216
1956-06-01,1957-02-01,8,1.11455033928431
1956-06-01,1957-03-01,9,1.1135501906831
1956-06-01,1957-04-01,10,1.1262627221281536
1956-06-01,1957-05-01,11,1.113432761083239
1956-06-01,1957-06-01,12,1.3431909489410336
1956-06-01,1957-07-01,13,1.2548606731317826
1956-06-01,1957-08-01,14,1.4915333464453837
1956-06-01,1957-09-01,15,1.6435764374085042
1956-06-01,1957-10-01,16,1.6727385082644664
1956-06-01,1957-11-01,17,1.3904193952334671
1956-06-01,1957-12-01,18,1.1507883942374861
1956-06-01,1958-01-01,19,0.5373821414585613
1956-06-01,1958-02-01,20,0.42760357058886544
1956-06-01,1958-03-01,21,0.6427991656441783
1956-06-01,1958-04-01,22,0.8639926856479565
1956-06-01,1958-05-01,23,1.0560733882777507
1956-06-01,1958-06-01,24,1.1584020125128545
1956-06-01,1958-07-01,25,1.0125598080943026
1956-06-01,1958-08-01,26,0.1597771111367159
1956-06-01,1958-09-01,27,0.5787820017092364
1956-06-01,1958-10-01,28,0.762746995982519
1956-06-01,1958-11-01,29,0.790159153782692
1956-06-01,1958-12-01,30,0.9197015283296126
1956-06-01,1959-01-01,31,0.957732939244591
1956-06-01,1959-02-01,32,0.9055961805239527
1956-06-01,1959-03-01,33,1.010597836415802
1956-06-01,1959-04-01,34,1.1693198482303715
1956-06-01,1959-05-01,35,1.109692119442291
1956-06-01,1959-06-01,36,1.4136612041851413
1956-06-01,1959-07-01,37,1.4856991006900653
1956-06-01,1959-08-01,38,1.6600661880706553
1956-06-01,1959-09-01,39,2.3360825308086346
1956-06-01,1959-10-01,40,2.3254297366141703
1956-06-01,1959-11-01,41,2.405872820250255
1956-06-01,1959-12-01,42,2.7464658220097045
1956-06-01,1960-01-01,43,2.6319374861872413
1956-06-01,1960-02-01,44,2.233454689832228
1956-06-01,1960-03-01,45,1.5755591464083014
1956-06-01,1960-04-01,46,1.524691953937618
1956-06-01,1960-05-01,47,1.5863799409462291
1956-06-01,1960-06-01,48,0.7134506032568846
1956-06-01,1960-07-01,49,0.5968637812274713
1956-06-01,1960-08-01,50,0.5707173889958703
1956-06-01,1960-09-01,51,0.7648257547353967
1956-06-01,1960-10-01,52,0.5822222031730189
1956-06-01,1960-11-01,53,0.6477421218974881
1956-06-01,1960-12-01,54,0.5163828258474192
1956-06-01,1961-01-01,55,0.5024618661926397
1956-06-01,1961-02-01,56,0.6805490156313319
1956-06-01,1961-03-01,57,0.6626586724083887
1956-06-01,1961-04-01,58,0.5898834588799227
1956-06-01,1961-05-01,59,0.6082108170947687
1956-06-01,1961-06-01,60,0.6230567532917048
1956-07-01,1956-08-01,1,0.421423055928718
1956-07-01,1956-09-01,2,0.7735719244973969
1956-07-01,1956-10-01,3,0.8867812005336737
1956-07-01,1956-11-01,4,1.0294226267608624
1956-07-01,1956-12-01,5,1.288555869751158
1956-07-01,1957-01-01,6,1.1928533561854695
1956-07-01,1957-02-01,7,1.2061432616545606
1956-07-01,1957-03-01,8,1.2069664419579893
1956-07-01,1957-04-01,9,1.2207960381043932
1956-07-01,1957-05-01,10,1.2085897768073313
1956-07-01,1957-06-01,11,1.4386303431448566
1956-07-01,1957-07-01,12,1.3503481929017223
1956-07-01,1957-08-01,13,1.5869093063861879
1956-07-01,1957-09-01,14,1.7387326252089947
1956-07-01,1957-10-01,15,1.7676019871135398
1956-07-01,1957-11-01,16,1.484941261041611
1956-07-01,1957-12-01,17,1.2449360378368144
1956-07-01,1958-01-01,18,0.6311339603156558
1956-07-01,1958-02-01,19,0.3342617653744404
1956-07-01,1958-03-01,20,0.5498765783871105
1956-07-01,1958-04-01,21,0.7714951712799445
1956-07-01,1958-05-01,22,0.9640045491703486
1956-07-01,1958-06-01,23,1.066763931929176
1956-07-01,1958-07-01,24,0.9213535394069968
1956-07-01,1958-08-01,25,0.06900300348168154
1956-07-01,1958-09-01,26,0.669124086971796
1956-07-01,1958-10-01,27,0.8526575414988906
1956-07-01,1958-11-01,28,0.8796388907098345
1956-07-01,1958-12-01,29,1.0087513728272415
1956-07-01,1959-01-01,30,1.0463539501234242
1956-07-01,1959-02-01,31,0.9937895308631657
1956-07-01,1959-03-01,32,1.0983647943914925
1956-07-01,1959-04-01,33,1.2566617640109716
1956-07-01,1959-05-01,34,1.196610416077092
1956-07-01,1959-06-01,35,1.5001573711202234
1956-07-01,1959-07-01,36,1.5717746890135469
1956-07-01,1959-08-01,37,1.7457228068974997
1956-07-01,1959-09-01,38,2.4213218444181166
1956-07-01,1959-10-01,39,2.410253462086508
1956-07-01,1959-11-01,40,2.490282725436481
1956-07-01,1959-12-01,41,2.8304637237261967
1956-07-01,1960-01-01,42,2.715525248563954
1956-07-01,1960-02-01,43,2.3166342227682497
1956-07-01,1960-03-01,44,1.6583324041044512
1956-07-01,1960-04-01,45,1.6070609334862216
1956-07-01,1960-05-01,46,1.6683466809651697
1956-07-01,1960-06-01,47,0.7950171825594017
1956-07-01,1960-07-01,48,0.6780323175221092
1956-07-01,1960-08-01,49,0.6514900376128951
1956-07-01,1960-09-01,50,0.8452047073772022
1956-07-01,1960-10-01,51,0.662209686686867
1956-07-01,1960-11-01,52,0.7273403970694319
1956-07-01,1960-12-01,53,0.5955941862166074
