horizon,mse,r_squared,rmse
1,0.22980051875429386,0.9810969550764319,0.47937513364200884
2,0.5360240080487786,0.9559458024874317,0.7321366047731657
3,0.837217959629719,0.9312583035075962,0.9149961527950372
4,1.1316290585456592,0.9071820658048756,1.0637805499940574
5,1.4266071715752617,0.8831113445894734,1.1944066190268965
6,1.7357697807260928,0.8579341332155076,1.3174861595956493
7,1.9931122472520462,0.8370559583633654,1.4117762737955495
8,2.216366097693771,0.8190049062258948,1.488746485367395
9,2.496302331264556,0.7963703769133917,1.5799690918700138
10,2.8275824371856904,0.7696022732969983,1.6815416846411184
11,3.201892447202903,0.7393918169335099,1.7893832588919858
12,3.6108194534138613,0.7064331896179826,1.9002156333989733
13,3.9784349278463713,0.6769168363663587,1.9946014458649055
14,4.348372308556667,0.6472747257812408,2.085275115795675
15,4.770224444174828,0.6135090640082795,2.1840843491437845
16,5.174373744983515,0.5812641167919748,2.274724982274454
17,5.580979826722675,0.548899821426299,2.3624097499635144
18,6.00378920898899,0.5152866111582202,2.4502630897495457
19,6.4577506904555255,0.47921566211405564,2.541210477401572
20,6.910215252226467,0.4432504037356103,2.6287288282031804
21,7.296952796075815,0.41239420738019783,2.7012872479756416
22,7.618993002814141,0.38670098472849423,2.7602523440464894
23,7.917402793958353,0.3628411030499852,2.8137879795674645
24,8.236409907011883,0.3372498677875183,2.869914616676232
25,8.602874333170728,0.30779401529139494,2.9330656885195614
26,9.034655945861108,0.2731525760326312,3.005770441311363
27,9.46590036050808,0.2389368689976188,3.076670336663985
28,9.953151842422209,0.20051225566582986,3.154861620170084
29,10.566854572054693,0.1520636498164969,3.2506698651285233
30,11.231248479755555,0.0996558518055417,3.3513054888737845
31,11.934210893452796,0.04430194495658213,3.4545927246859067
32,12.65562480249733,-0.012401108574986441,3.5574744977999955
33,13.50820757331448,-0.07948219582101768,3.675351353723135
34,14.454407825624092,-0.15386266088354317,3.8018952938796318
35,15.527106037204232,-0.23811998900768527,3.9404449034600435
36,16.739337022462202,-0.3333230043385502,4.091373488507521
37,18.12187217620614,-0.4417674808259682,4.256979231357153
38,19.758237009176483,-0.5701071725146856,4.4450238479873745
39,21.646877091156433,-0.718115964106925,4.652620454233983
40,23.831207002515658,-0.8890993584028855,4.881721725223147
41,26.387956283267105,-1.0891300406966211,5.1369208951732075
42,29.442314945075424,-1.3279925845608842,5.4260773073257464
43,32.98263409683093,-1.6046459867699623,5.743050939773295
44,37.169652903912684,-1.93158293040142,6.096691964000862
45,42.13727398516615,-2.3191713141701578,6.491322976494557
46,47.99506706613867,-2.7760642006665095,6.927847217291867
47,54.847740194317254,-3.3100739701646136,7.405926018690523
48,62.88018132192991,-3.9353497052658035,7.929702473733167
49,72.4349205130171,-4.679751447132147,8.510870725902086
50,83.78658130050256,-5.5637451734256915,9.15350104061296
51,97.21230965603857,-6.608501496195196,9.859630300170416
52,113.14509743734764,-7.8467563410884615,10.636968432657287
53,131.94019949003052,-9.30682770428312,11.486522515105715
54,154.27059087829676,-11.039828151963833,12.42057127825837
55,180.87581316421773,-13.103575344690245,13.449007887729776
56,212.53574555636595,-15.557516450836573,14.57860574802563
57,250.1927283678973,-18.47255926632791,15.81748173281377
58,294.8156319465146,-21.923831391673033,17.17019603692732
59,347.787669118577,-26.01790193435766,18.649066172829592
60,410.8023237894236,-30.883675463021913,20.268259022161317
1,0.2297868071697296,0.9810980829707482,0.4793608319102945
2,0.5359967041140332,0.9559480465155277,0.7321179577868809
3,0.8371301226178742,0.9312655155664629,0.9149481529670817
4,1.1314906115192032,0.9071934214402705,1.06371547488941
5,1.4263478728605676,0.8831325901563779,1.1942980670086374
6,1.7350495375277288,0.857993082262442,1.3172127912861038
7,1.992027809898243,0.8371446149884874,1.4113921531233773
8,2.2149883171816116,0.8191174199091071,1.4882836816889486
9,2.494347166815989,0.7965298645662885,1.5793502356399574
10,2.825118412733907,0.7698030475077748,1.6808088566918926
11,3.1989517855177647,0.7396311630425418,1.7885613731481973
12,3.607178779454409,0.7067291836591432,1.8992574284320725
13,3.973582729370861,0.6773108766516662,1.9933847419328916
14,4.342030699176004,0.647789135714213,2.083753992000016
15,4.762377732555064,0.6141448166764969,2.1822872708594216
16,5.163541641275682,0.5821407041311668,2.2723427649181103
17,5.5668532680695835,0.5500416447850807,2.359417993503818
18,5.985185207745439,0.5167885973497534,2.4464638169704123
19,6.432579469950564,0.48124559142424594,2.5362530374453107
20,6.879351916234876,0.4457370339237443,2.6228518670018093
21,7.258613748344766,0.41548155728636793,2.6941814616585806
22,7.570662048713538,0.3905914367273454,2.7514836086579795
23,7.859054438232979,0.36753673051019176,2.8034005133467783
24,8.1671286938783,0.3428246429240779,2.857818870026283
25,8.522123089344966,0.3142914360468432,2.919267560424184
26,8.936786538533772,0.281026271171368,2.9894458581037675
27,9.345052693823495,0.2486530819386522,3.0569678921806647
28,9.809729497645764,0.21203266736333015,3.1320487699979647
29,10.390419760786425,0.16622164630371827,3.223417404058374
30,11.013539424123978,0.11710832599842858,3.318665307638596
31,11.662611201798574,0.06605179497865032,3.415056544451142
32,12.322962954572706,0.014210554529393571,3.5104078045965976
