execution_date,indicator,metric,model,target_col,value
1956-06-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.11178033563086583
1956-06-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.15522911041128867
1956-06-01,beta1,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,1.0131377670820971
1956-06-01,beta1,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,3.8320026063577624e-10
1956-06-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,-1.5443970151061395
1956-06-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.6283513379340565
1956-06-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta1,0.9527433715740112
1956-06-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta1,25.0
1956-07-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.10522497502166289
1956-07-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.1976203045166498
1956-07-01,beta1,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,1.0423235699388664
1956-07-01,beta1,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,2.344339029468548e-10
1956-07-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,-0.6485555347269205
1956-07-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.3417281486314253
1956-07-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta1,0.952485613681667
1956-07-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta1,26.0
1956-08-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.11429522161583848
1956-08-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.16924348336027042
1956-08-01,beta1,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.9852793206247648
1956-08-01,beta1,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,1.6852621719561315e-14
1956-08-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,-0.043860528920288244
1956-08-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.7154760376628495
1956-08-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta1,0.949462613546556
1956-08-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta1,27.0
1956-09-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.11829189036725099
1956-09-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.1702145966638842
1956-09-01,beta1,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.9717887985537594
1956-09-01,beta1,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,5.775681725708564e-14
1956-09-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.029957730273535932
1956-09-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.8062745733344396
1956-09-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta1,0.9511345591630549
1956-09-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta1,28.0
1956-10-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.130825334152621
1956-10-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.13749460359444013
1956-10-01,beta1,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.9595526113010009
1956-10-01,beta1,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,4.2150546416482446e-14
1956-10-01,inflation,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.050768225273760945
1956-10-01,inflation,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.6536075712910132
1956-10-01,model,adjusted_r_squared,AR(1) + Inflation (UCSV) - MRM,beta1,0.9556171095825217
1956-10-01,model,n_obs,AR(1) + Inflation (UCSV) - MRM,beta1,29.0
1956-11-01,const,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.11881436408261009
1956-11-01,const,p_value,AR(1) + Inflation (UCSV) - MRM,beta1,0.1274744782340394
1956-11-01,beta1,coefficient,AR(1) + Inflation (UCSV) - MRM,beta1,0.9636477031088347
