horizon,mse,r_squared,rmse
1,0.24473578233887058,0.943197178916446,0.49470777469014027
2,0.5255785160496332,0.8781175352501712,0.7249679413943994
3,0.7552516601113112,0.8249836013873634,0.869052161904745
4,0.9727805275197067,0.774685543908185,0.9862963690086802
5,1.1677036151083247,0.7296708457110503,1.0806033569762425
6,1.3398953606025896,0.6899625860315828,1.157538492060886
7,1.4893598149800251,0.6554802542092815,1.22039330339855
8,1.624720105608494,0.6243526200884422,1.2746450900578143
9,1.8070610106856144,0.5823218244209172,1.3442696941780747
10,2.0026550911897174,0.537288458309883,1.415151967524943
11,2.1884815351407036,0.4945636574689445,1.4793517280013917
12,2.374843036855525,0.4518440839591866,1.5410525743320782
13,2.5369659364038046,0.41477308133372137,1.5927855902172787
14,2.6862146177003643,0.3807553123726849,1.6389675462620863
15,2.837824541102734,0.3460642468323424,1.684584382304055
16,2.9726766542463356,0.31515656823020355,1.7241451952333757
17,3.1001441980781994,0.2860443059395761,1.7607226351922098
18,3.238022320519055,0.2547071741368998,1.799450560732096
19,3.36965687328033,0.22468593318965602,1.8356625161723845
20,3.4904061074222574,0.19761905769888588,1.8682628582247889
21,3.5830527780368038,0.17733617778745536,1.8928953426000086
22,3.659877577415768,0.1607304245252027,1.9130806510483995
23,3.728458170757444,0.14600184245503,1.930921585864492
24,3.8074513890662076,0.1288463745690379,1.9512691739137908
25,3.893001431521828,0.110119399975106,1.973069038711476
26,3.9716499337756557,0.09306472552082756,1.9928998805197555
27,4.036790625878058,0.07933374735869092,2.0091766039544803
28,4.105961131764947,0.06464346145356292,2.0263171350420315
29,4.175671460170758,0.04979841434680299,2.0434459768172872
30,4.2391206990874295,0.036404070301960134,2.058912503990257
31,4.301241739082359,0.02331751308538177,2.073943523599994
32,4.3617706268592356,0.010674438565740796,2.0884852469814663
33,4.4113949100795455,0.00042872973813501414,2.10033209518865
34,4.454519247979118,-0.008365899523127274,2.110573203653244
35,4.492014694755674,-0.01584492589779174,2.119437353345381
36,4.527017887393502,-0.022702052949197693,2.1276789906829228
37,4.56160237700014,-0.02963261310930365,2.13579080834246
38,4.588229288488237,-0.03491959872582151,2.142015240022404
39,4.6097208292494765,-0.03909335530133018,2.147026042983521
40,4.632516114756976,-0.044087559772434615,2.1523280685706294
41,4.6484152737254165,-0.047537054349598984,2.1560183843662877
42,4.661197754119559,-0.050381059927249616,2.15898072110882
43,4.672021800222058,-0.053133302911909874,2.1614860166612364
44,4.680771854714727,-0.05509547694122552,2.1635091529075456
45,4.682814090724646,-0.05529027307586287,2.163981074483935
46,4.686344798537675,-0.055243276525916984,2.164796710672315
47,4.687930334084176,-0.054708256704765645,2.16516288858002
48,4.690669280217938,-0.0545164819257431,2.165795299703538
49,4.69394711024409,-0.053951784837815264,2.166551894195957
50,4.692360673584859,-0.052314505640003395,2.166185743094266
51,4.686408871749326,-0.04966828556576375,2.164811509519784
52,4.672676321502283,-0.04533827517369571,2.161637416752005
53,4.661902007868381,-0.04161574682405922,2.159143813614179
54,4.657736623820618,-0.039378844861572615,2.1581790064358928
55,4.662631719161992,-0.039139987788979314,2.1593127886348453
56,4.668757813204007,-0.03916728171051642,2.160730851634235
57,4.678418456491604,-0.040025637988627905,2.1629652000186237
58,4.683539897259018,-0.0398628613889811,2.1641487696688086
59,4.686748367703763,-0.039252254879640125,2.16488992045872
60,4.695541715303802,-0.03989187065559885,2.1669198682239736
