horizon,mse,r_squared,rmse
1,0.04240391171345038,-4.417843259921483,0.20592210108060371
2,0.22557924423977466,-9.518869129439564,0.47495183359976056
3,0.3957116796953717,-121837.90705158205,0.629056181668515
4,0.4480128880450295,-22773.288580250883,0.6693376487581059
5,0.6747695512405166,-59.07278554143199,0.8214435776366608
6,0.6968326539157184,-66.67642628105888,0.8347650291643262
7,0.7450186533444334,-80.76993981378732,0.8631446306062694
8,0.8507956953735623,-593.6861721585798,0.922385871191424
9,0.7722318174661656,-2019.8683799399403,0.8787672146058737
10,0.6005453977583801,-65.53440430972482,0.7749486420133789
11,0.46720670532968545,-8752.882244015498,0.6835252046045452
12,0.41294922761060693,-251.91513987492243,0.6426112569902639
13,0.6236497575499806,-26.259501042679076,0.7897149850104027
14,1.006473999547167,-179.96405714148128,1.003231777580419
15,1.041895341972687,-341.4149725262921,1.0207327475753323
16,0.747666691605044,-61.74626024674171,0.8646772181600738
17,0.7800620135532697,-67.16516660501317,0.8832111941960822
18,0.49709198428699364,-3.536678516433925,0.7050475049860071
19,0.2521948889031874,0.06879972361022013,0.5021900923984736
20,0.6484307744597276,-70.67576246816989,0.8052519943841975
21,1.1647735279484457,-35.35469729847022,1.0792467409950541
22,1.9016419603835706,-108.65237184814039,1.3790003482173492
23,2.654998440492249,-168.1315926208528,1.6294165951322115
24,2.8590769828058757,-780.3678354381152,1.6908805347527884
25,1.6781278137061757,-8.844536016124374,1.2954257268196334
26,0.36422719069692006,-2.9110090005113913,0.6035123782466438
27,0.029151537429644905,-2.019519031305772,0.17073821314997092
28,0.005451260428363344,-74.363886633071,0.07383265150570813
29,0.013350779104727368,-15.484944211105564,0.11554557154961573
30,0.002825747241643247,0.2534885069932903,0.05315775805696895
31,0.03969442855529001,-2.132901371197859,0.19923460682143052
32,0.07926146883735306,-51.72825758618777,0.2815341344088725
33,0.08453786098246713,-190.16386515300835,0.29075395265149384
34,0.054925828005826675,-34.72051478692348,0.23436259941771143
35,0.16535988386155795,-6.199345351729388,0.40664466535485
36,0.40438482267019465,-34.11948967898856,0.6359125904322029
37,0.5820536276719428,-621.772741377291,0.7629243918449211
38,1.204573404347261,-17.00635187926453,1.097530593809239
39,1.7443804823135003,-151322.03079361486,1.3207499696435734
40,1.875937893433779,-1245.1581943206138,1.36964882120702
41,2.4055820988110383,-141.17615708029197,1.5509939067614156
42,2.416030707174647,-160.08638685609105,1.5543586160132568
43,1.7662696020535837,-152.9134228746869,1.3290107606989432
44,0.9173107388432108,-9.133462119249197,0.9577634044184455
45,0.3550038878034386,-333.31074637149186,0.5958220269538871
46,0.3974931843937446,-133.76182985668845,0.6304706054954066
47,0.22191083625583005,0.004320275213899327,0.47107413031902956
48,0.056414235686874856,-36.77062939765991,0.23751681137737357
49,0.05957605529608481,-12.724665574000202,0.2440820667236428
50,0.06408483961087744,-5.237660562162856,0.25314983628451637
51,0.05340670623628525,-2.6351335670780514,0.23109891007160818
52,0.10847254238897802,-657.8023491555709,0.3293517001458745
53,0.15147072546739576,-22.03117102078959,0.38919240160542157
54,0.24753781567055239,-234.14723519552464,0.4975317232805888
55,0.17718071197530272,-6.007271614781317,0.42092839293079615
56,0.04955487641935642,-177.03044657390265,0.2226092460329454
57,0.08173354921451892,-28.617667006038836,0.2858907994576232
58,0.0943579095846697,-58.35956906052827,0.3071773259611941
59,0.06088158227917019,-486.36878714826923,0.24674193457774904
60,0.13227581779463826,-6.932076776994767,0.3636974261589409
