horizon,mse,r_squared,rmse
1,0.09759767610835923,0.9882382786598493,0.3124062677161891
2,0.22161537443954726,0.973087482232312,0.4707604214879871
3,0.3619067455863878,0.955707385814309,0.6015868562280826
4,0.5351495889587766,0.9339490384201466,0.7315391916765476
5,0.7470523740227215,0.9070016499666105,0.8643219157366783
6,0.9817135533730145,0.8767191041144795,0.9908145908155644
7,1.218272658386988,0.8456045117746882,1.1037538939396716
8,1.4884781021792126,0.809902291072504,1.2200320086699417
9,1.7967173984549996,0.7687844280196581,1.3404168748769911
10,2.1315292317882846,0.723810813722028,1.4599757641098994
11,2.481237840138828,0.6763011740506548,1.5751945404104306
12,2.838793056450459,0.6274004974157095,1.684871821964644
13,3.212616789050485,0.575775495642782,1.7923774125586622
14,3.590907670008643,0.5230033116196515,1.8949690419657632
15,3.971798868357242,0.46851380333763315,1.992937246467445
16,4.351220789932463,0.41601933508824673,2.0859580029167564
17,4.734107919617699,0.36330959171873867,2.1758005238572995
18,5.096699850872374,0.31345511694652617,2.257587174589804
19,5.461984185111679,0.2629217498162193,2.337088826962227
20,5.81737315979176,0.21354495274481056,2.411923124768234
21,6.158611109514126,0.16600737359220508,2.481654913462814
22,6.493053108900505,0.11957963760447843,2.548146995151674
23,6.799137002500741,0.07731261776811116,2.6075154846138
24,7.098852196217163,0.03635298696061584,2.66436712864747
25,7.381431982243847,-0.0014848967623917186,2.716879088631632
26,7.638746254076257,-0.035041399562274256,2.7638281882338953
27,7.874292095760414,-0.0655247585746026,2.8061169070016336
28,8.088484397638334,-0.09309536108441896,2.844026089479197
29,8.28294874660548,-0.11809875604781928,2.8780112485196234
30,8.452699309857264,-0.13920783019011895,2.907352629086686
31,8.614597061813232,-0.15923042131237009,2.935063382929444
32,8.75981201563282,-0.17682261295295487,2.9596979602035103
33,8.884970121852245,-0.1912152183363729,2.9807667003394016
34,9.01151027417737,-0.20573388304758433,3.0019177660584524
35,9.117555291589563,-0.21706343289231222,3.0195289850553784
36,9.215591153240194,-0.22746070395914675,3.0357192151515253
37,9.306628965171068,-0.23713708627402674,3.05067680444374
38,9.383965235122947,-0.2447415251054892,3.0633258454044596
39,9.437561575046288,-0.24903714551615175,3.0720614536571835
40,9.479037599866043,-0.2517360527712531,3.0788045731851903
41,9.501857205452522,-0.2519063538357287,3.0825082652691336
42,9.519389438484803,-0.25139112792986507,3.085350780459947
43,9.535698184570538,-0.2508564375496689,3.087992581689687
44,9.551187454134812,-0.25015889806962033,3.0904995476677897
45,9.557402887982622,-0.24826102663928484,3.0915049551929594
46,9.574226567481832,-0.2477266038722048,3.094224711859472
47,9.581003740012552,-0.24578680650851892,3.0953196507004814
48,9.593356701775296,-0.24468549721523436,3.0973144337918446
49,9.608014043271519,-0.24398744555940644,3.0996796678481986
50,9.616379188754234,-0.2423169389164488,3.1010287307205386
51,9.626157307423977,-0.24079857857554998,3.102604922871099
52,9.605812931120921,-0.23583035547964704,3.099324592733217
53,9.594589543762506,-0.2322334719920176,3.0975134452916433
54,9.595722330152539,-0.2309338759357067,3.097696294047003
55,9.631293061393594,-0.23470049702294893,3.1034324644486135
56,9.646512022322039,-0.23579758784546012,3.105883452791176
57,9.693118434593623,-0.24521543527314327,3.1133773357229964
58,9.762458073429057,-0.2579656648170654,3.1244932506614664
59,9.843734329423379,-0.27284681745079875,3.1374726021789225
60,9.937095614003157,-0.29046094193829397,3.152315912785893
