horizon,mse,r_squared,rmse
1,1.0177847087494172,0.8500840974794679,1.0088531651084895
2,1.8132971862468112,0.7331178550103121,1.34658723677555
3,2.402639772948697,0.6465442781615859,1.5500450873922011
4,2.992216880160079,0.5599825958763927,1.7298025552530782
5,3.43539735735187,0.4951977866020162,1.8534824944821762
6,3.8175466912455622,0.4393834430659692,1.9538543167917004
7,4.162768627427162,0.388922583166876,2.040286408185665
8,4.484009563609162,0.34243964720998177,2.1175480073918425
9,4.770899958288547,0.30100563276388925,2.184238988363807
10,5.053179695020503,0.26028120872708316,2.2479278669522524
11,5.31361634181079,0.22274441524271615,2.305128270142638
12,5.554348661630083,0.18817092547795267,2.3567665691854343
13,5.8359166831966585,0.14777123374886014,2.4157642027310238
14,6.037991579301817,0.11851386386757579,2.4572325041195873
15,6.21376119128319,0.09307833062449888,2.492741701677731
16,6.377132072553942,0.06954674133734162,2.525298412575025
17,6.5208176223985586,0.049111388244727494,2.5535891647636975
18,6.6365991467195125,0.033237950735062194,2.5761597673124843
19,6.731610405007253,0.020595608364040507,2.59453471840468
20,6.809477722686113,0.010484449010339847,2.6094975996705023
21,6.8801592081900536,0.0014191592172488887,2.6230057583219395
22,6.9514696113389896,-0.007693917059772959,2.636563978237393
23,7.0044237489366346,-0.014221518925108256,2.646587188992011
24,7.0512545095919545,-0.01985625419996251,2.6554198367851276
25,7.0941433218038705,-0.02496451760456475,2.6634833060869503
26,7.136607638802871,-0.029826126702867217,2.6714429881251203
27,7.1856006344045795,-0.0359234507460795,2.6805970667753445
28,7.237505679011935,-0.04254737906433381,2.690261265939042
29,7.286003933820245,-0.04880532433247109,2.6992598863059194
30,7.316682684617095,-0.052261561869862305,2.704936724697473
31,7.3516261160097995,-0.05643377753266998,2.7113882267225766
32,7.383963820757554,-0.06038455684548838,2.7173449947987014
33,7.405862981720954,-0.06362559812373014,2.721371525852535
34,7.429129063385304,-0.06702601811586617,2.7256428715782453
35,7.445649048861469,-0.06913706990466206,2.7286716638066717
36,7.463168314791822,-0.07259615394838881,2.73187999641123
37,7.484643377181719,-0.07688397317405604,2.735807627955906
38,7.509425108341249,-0.08297259304598081,2.7403330287286707
39,7.529694179763121,-0.08753532085455151,2.744028822691759
40,7.550451047460676,-0.09228709108937072,2.747808408070089
41,7.558165912025152,-0.09413232432767993,2.749211871068716
42,7.565127431133847,-0.09589981052610663,2.750477673265836
43,7.5766999245024325,-0.09881842265267382,2.7525805936434327
44,7.581085376301218,-0.10003908488672164,2.753377085744199
45,7.584748909935837,-0.10121298573116833,2.7540422854298803
46,7.588384567843282,-0.10175782669243949,2.7547022648270505
47,7.596732095594962,-0.10305884537242038,2.756216989932934
48,7.613235996277859,-0.10653317377554705,2.7592093063553293
49,7.637066055803613,-0.1102472813087656,2.7635242093753427
50,7.662632656769896,-0.11359474593367347,2.7681460685393566
51,7.678550564487656,-0.11477753127896562,2.7710197697756787
52,7.692600874935467,-0.11559982394284352,2.7735538348724127
53,7.707453706797837,-0.1168484706604842,2.7762301249712418
54,7.726995200706875,-0.11879386476229481,2.7797473267739417
55,7.739821964338423,-0.11945596978370476,2.782053551666183
56,7.750765276195027,-0.11976690535424139,2.784019625684242
57,7.765127058361839,-0.12065760775463463,2.7865977568285376
58,7.781456387942614,-0.12170261362801704,2.7895261941667826
59,7.8004524525398775,-0.12313609693290761,2.792929009577558
60,7.8106195840741,-0.12323149559418645,2.794748572604359
