horizon,mse,r_squared,rmse
1,1.0178026961985605,0.8500814479951033,1.0088620798694738
2,1.8135401528858461,0.7330820950376622,1.3466774494606517
3,2.4025793659664587,0.6465531647178444,1.5500256017132295
4,2.9919923626889915,0.5600156120643112,1.7297376571864855
5,3.435804480060439,0.4951379634074822,1.8535923176525195
6,3.817935295001062,0.43932637560431387,1.9539537596885608
7,4.16358371709995,0.38880293133505106,2.0404861472452955
8,4.484726870045517,0.34233445736445267,2.117717372560729
9,4.771779380300678,0.3008767868358091,2.184440289937145
10,5.054416886329742,0.2601001002537895,2.2482030349436286
11,5.314195543868257,0.22265969176911382,2.3052539000874193
12,5.555212728889607,0.18804463255571124,2.3569498783151093
13,5.83674627995628,0.14765008633341214,2.415935901458538
14,6.038752469748665,0.1184027815033154,2.4573873259518257
15,6.21490067925638,0.09291201809605343,2.4929702523809585
16,6.378753418437523,0.06931017942461448,2.525619412824807
17,6.523193249617081,0.0487649659095728,2.5540542769520544
18,6.63846799264994,0.03296571351212341,2.576522461118851
19,6.733498384580482,0.020320919935256088,2.5948985306906476
20,6.811585677824918,0.010178132656049166,2.609901468987846
21,6.88204190914864,0.001145905496037325,2.6233646161272817
22,6.953535800343296,-0.00799343445789824,2.6369557827812162
23,7.005921861901726,-0.0144384416101766,2.646870201181336
24,7.0522915997318325,-0.02000625344674667,2.655615107603478
25,7.094735144511044,-0.02505002437374748,2.663594403153574
26,7.136839813252683,-0.02985962991986768,2.6714864426481157
27,7.18511904560423,-0.0358540217369705,2.6805072366259766
28,7.237148422639915,-0.0424959170398711,2.69019486703843
29,7.285568750820326,-0.048742680632094526,2.699179273560822
30,7.315654759582533,-0.052113729026895594,2.7047467089512343
31,7.350515213999589,-0.0562741401424387,2.7111833604534366
32,7.382999466736358,-0.06024606942379607,2.717167544840833
33,7.4045516743424855,-0.06343726894478241,2.721130587521019
34,7.427794066253505,-0.06683427603390957,2.725397964748177
35,7.444246885530603,-0.06893573019804267,2.7284147202231925
36,7.462019010715135,-0.07243097756747696,2.73166963791655
37,7.483059901029002,-0.07665614400373633,2.735518214347878
38,7.5085366474162125,-0.08284446355298658,2.7401709157306615
39,7.528922911402009,-0.087423924353639,2.7438882833311578
40,7.549993151642923,-0.09222084952477383,2.7477250866203704
41,7.558109170355121,-0.09412411031173495,2.7492015514245445
42,7.5648322669659205,-0.09585705244190379,2.750424015850269
43,7.576756601924445,-0.09882664235202565,2.752590888948891
44,7.58140370103863,-0.10008527479693341,2.7534348913745226
45,7.585030796218619,-0.10125391217959567,2.7540934617798682
46,7.58898283232689,-0.1018446887342026,2.7548108523684327
47,7.597665670323722,-0.1031944020630362,2.756386342718256
48,7.61472746040333,-0.1067499481581009,2.7594795633240934
49,7.638904163428067,-0.11051449832350535,2.763856755229559
50,7.663866815346926,-0.11377410367775309,2.7683689810693455
51,7.679726092703911,-0.11494819531664557,2.7712318727785865
52,7.693745016297261,-0.11576575012600765,2.773760086290316
53,7.708834809465415,-0.11704859932304745,2.776478850894675
54,7.728274569366805,-0.11897910491973263,2.7799774404420634
55,7.74095539341214,-0.11961990429650693,2.7822572478856338
56,7.751890606734601,-0.11992948386757463,2.7842217237020837
57,7.766394177187736,-0.12084047744131188,2.786825107032685
58,7.782121393442804,-0.12179847465588267,2.7896453884755323
59,7.8013182513735275,-0.12326075764056155,2.7930840036371136
60,7.811554676832785,-0.1233659696428262,2.7949158622099493
